id,name,signature
Q57616,Maximilian von Weichs,Maximilian von Weichs Signature.svg
Q57643,Lee Hsien Loong,Lee Hsien Loong signature.png
Q57666,Marie of Romania,SemnaturaMaria.jpg
Q57687,Zoran Milanović,Milanovic potpis.gif
Q57783,John Key,John Key sig.svg
Q57792,Mark Rutte,Accession Treaty 2011 Mark Rutte signature.svg
Q57843,Ivica Dačić,Ivica Dacic Signature.png
Q58051,Ernst Hanfstaengl,Ernst Hanfstaengl - Signatur.jpg
Q58195,Karel Schwarzenberg,Karel Schwarzenberg Signature.png
Q58284,Guido Westerwelle,Signature G. Westerwelle.png
Q60114,António Ramalho Eanes,AssinaturaRamalhoEanes.svg
Q60256,Wilhelm Backhaus,Wilhelm Backhaus - Signatur.jpg
Q60426,Ole von Beust,Signature of Ole von Beust.gif
Q60429,C. V. Raman,"Chandrashekhara Venkata Raman, signature.svg"
Q60684,Novalis,Novalis Signature.gif
Q61194,Peter Hacks,Peter Hacks Signature.jpg
Q61268,"William V, Landgrave of Hesse-Kassel",Wilhelm V signature.jpg
Q61373,Timo Scheider,Signature Timo Scheider.jpg
Q62202,Peter Struck,Autogramm Peter Struck.jpg
Q62846,Ernst Rudolf von Trautvetter,Ernst Rudolf von Trautvetter Signature 1856.png
Q62871,Oskar Panizza,Liebeskoncil.jpg
Q62892,Uwe Tellkamp,Uwe-tellkamp-ffm005.jpg
Q62901,Sebastian Thrun,Sebastian Thrun signature.png
Q63088,Horst Heldt,Horst Heldt-Autogramm.jpg
Q63386,Otto Theodor von Manteuffel,Otto Theodor von Manteuffel signature.svg
Q63879,Chris Christie,Chris Christie Signature.svg
Q67921,Peter Rühmkorf,Peterr Rehmkorf Signature 2000.jpg
Q69201,Reinhard Sorge,RJSorgeFaksimile.jpg
Q70314,Friedrich Balduin von Gagern,Signature of Friedrich von Gagern (1794-1848).jpg
Q72869,Stan Laurel,Stan Laurel signature.svg
Q73593,Johann Joachim Kändler,Kaendler.J.J..jpg
Q74028,Leonid Andrussow,1931.04.25 Leonid Andrussow Signature.jpg
Q76152,Dieter Nuhr,Dieter Nuhr signature.svg
Q76156,Bacharuddin Jusuf Habibie,Signature of B. J. Habibie.svg
Q76323,Alfred Wegener,Alfred Wegener Signature.svg
Q76324,Juli Zeh,Juli-zeh-2008-ffm011.jpg
Q76325,Philipp Melanchthon,Melanchton sig.jpg
Q76387,Alice Sara Ott,Alice Sara Ott - Signature.jpg
Q76415,Oswald Achenbach,Achenbach Oswald 1827-1905.jpg
Q76417,Jakob Michael Reinhold Lenz,Lenzsignature.gif
Q76432,Rudolf Virchow,Rudolf Virchow signature.svg
Q76485,Johann Pachelbel,Pachelbel signature.gif
Q76828,Emil Kraepelin,Emil Kraepelin signature.JPG
Q77214,Andreas Gryphius,Gryphius Signature.gif
Q77231,Karl Richard Lepsius,Karl Richard Lepsius - Signatur.jpg
Q77906,Francis Lieber,Appletons' Lieber Francis signature.jpg
Q78478,Robert Bárány,Barany Robert signature.jpg
Q80823,Anne Boleyn,Anne Boleyn Signature.svg
Q80900,Pearl S. Buck,Pearl S Buck signature.svg
Q81000,Richard II of England,Richard II Signature.svg
Q81130,Anders Celsius,Anders Celsius Signature.svg
Q81923,Ségolène Royal,Segolene Royal signature..jpg
Q82593,José María Figueres Olsen,Firma Jose Maria Figueres Olsen.jpg
Q82674,Mary I of England,Mary I Signature.svg
Q82695,Yegor Gaidar,Signature of Yegor Gaidar.png
Q83059,Saul Bellow,Saul Bellow signature.svg
Q83235,Horatio Nelson,Horatio Nelson Signature.svg
Q83287,Selena Gomez,Selena Gomez Signature.svg
Q84393,Erich Fried,Erich Fried.Signature.gif
Q84441,Odilo Globocnik,Odilo Globocnik Signature.svg
Q85070,Maximilian Arndt,Olympia-Einkleidung Erding 2013 235.JPG
Q89746,Jos Pirkner,Jos Pirkner.JPG
Q91023,Roger Willemsen,Roger Willemsen signature.svg
Q91113,Helmut Pfeiffer,Unterschrift Pfeiffer.JPG
Q91710,Heinz Melkus,Heinz Melkus Signatur.jpg
Q91821,Princess Christa of Thurn and Taxis,Christa von Thurn und Taxis signature.svg
Q91842,Friedrich Weyerhäuser,CAB 1918 Weyerhaeuser Frederick signature.png
Q92464,Friedrich Georg Pape,Friedrich Georg Pape (autograph).jpg
Q93015,Adriaan van Wijngaarden,Adriaan van Wijngaarden signature.jpg
Q93182,Louis Braille,Louis Braille Signature.svg
Q93354,F. Scott Fitzgerald,F Scott Fitzgerald Signature.svg
Q93514,Ilse Aichinger,Ilse Aichinger (signature).jpg
Q93620,Christopher Paolini,Christopher Paolini signature 2.png
Q93709,Henry Clay Frick,CAB 1918 Frick Henry Clay signature.png
Q93996,Ernst Mach,Ernst Mach Signature.svg
Q96030,Ludwig Haas,Autogramm Haas 18042006.jpg
Q96806,Rupert Neudeck,Rupert-neudeck-a001.jpg
Q100630,Fritz Ketz,Fritz Ketz - Signatur.jpg
Q101905,Franz Sales Meyer,Franz Sales Meyer signature.png
Q102139,Margrethe II of Denmark,Margrethe II - signature.jpg
Q102272,Jan van Eyck,JanVanEyck-Signatura.jpg
Q102513,Harriet Beecher Stowe,Appletons' Stowe Calvin Ellis - Harriet Beecher signature.png
Q103646,Ron Howard,RanceHoward.png
Q103946,Kiefer Sutherland,Kiefer Sutherland Signature.svg
Q104067,Eli Wallach,EliWallach.png
Q104165,Ellen Lenneck,Weichardt H Signature.jpg
Q104190,Robert Walpole,Robert Walpole Signature.svg
Q104326,Jean-Michel Jarre,Jean-Michel Jarre - podpis (2015).svg
Q104852,Arnold Forstmann,Forstmann Signatur neu.jpg
Q105109,Dannemann,Signature.Geraldo Dannemann.svg
Q106618,Henry Campbell-Bannerman,Henry Campbell-Bannerman Signature.svg
Q106940,Alida Valli,Alida Valli signature.svg
Q107249,Tony Shalhoub,Tony Shalhoub (signature).png
Q107405,Lars Onsager,Lars Onsager signature.png
Q107957,Alexander Haig,Alexander Haig Signature 2.svg
Q108676,Theodor Haering,"Theodor Haering, signature from dedication, 1963.jpg"
Q109496,Theodor Birt,Theodor Birt Signatur.jpg
Q109903,Karl Augustin,Unterschrift.C.Augustin.jpg
Q110082,Heinrich Bretthorst,Bretthorst-Unterschrift.png
Q111407,Richard Bohn,Richard Bohn signature.jpg
Q112695,Johan I of East Frisia,Cirksena Wappen.PNG
Q113865,Marianna Török,May Torok von Szendro Signature.JPG
Q114307,Jacques Chaurand,Signature de Jacques Chaurand.jpg
Q115371,Edwin Arnold,Signature of Edwin Arnold.jpg
Q115867,Peter Van Dievoet,1722 nov. 21 not Pilloy sign Pierre Van Dievoet.jpg
Q115922,Philip Schaff,Appletons' Schaff Philip signature.jpg
Q116400,Meinrad Inglin,Inglin Unterschrift.jpg
Q118725,Hafez al-Assad,Signature of Hafez al-Assad.svg
Q120180,Alexander III of Russia,SignatureAlexanderIII.jpg
Q120552,Ferdinand Rudolph Hassler,Appletons' Hassler Ferdinand Rudolph signature.jpg
Q120869,Ferdinand Schiess,Friederich Schiess Memorial.jpg
Q122134,Placidus a Spescha,Spescha Unterschrift.JPG
Q122725,Dieter Wellershoff,AutografWellershoff.jpg
Q123066,Zep,Signature Zep.png
Q123080,Blaise Cendrars,Blaise Cenrdars (Unterschrift).jpg
Q123098,Angelica Kauffman,"Kauffmann, Angelika 01 1741-1807 Signatur.jpg"
Q123236,Maria Stader,Maria Stader signature.jpg
Q123283,Hans Moehrlen,Signature Hans Martin Sutermeister.jpg
Q123483,Adolf Muschg,Adolf-muschg-2010-ffm-001.jpg
Q123516,Eugen Gomringer,Eugen Gomringer Signature.jpg
Q123849,Jane Seymour,JaneSeymourAutograph.png
Q124671,Adolf Kaegi,Adolf Kaegi - Signatur.jpg
Q124993,Leopoldo Galtieri,Firma Galtieri vec.svg
Q125546,Peter Weber,Peterweber Unterschrift.jpg
Q125731,Ehud Barak,Ehud Barak Signature.svg
Q126599,Kristen Stewart,Kristen Stewart signature.svg
Q127023,Cornelius Rost,Cornelius Rost signature.jpg
Q127471,Ashley Tisdale,Ashley Tisdale (signature).png
Q127779,Christopher Kelk Ingold,Ingold podp.jpg
Q128358,Bayezid I,Tughra of Bayezid I.JPG
Q128543,Jean Chrétien,Jean Chretien Signature 2.svg
Q128568,John Turner,John Turner Signature.svg
Q128574,Joe Clark,Joe Clark Signature.svg
Q128626,Louis St. Laurent,Louis St-Laurent Signature.svg
Q128633,William Lyon Mackenzie King,William Lyon Mackenzie King Signature.svg
Q128667,Lindsey Stirling,Lindsey Stirling signature.svg
Q128686,John Sparrow David Thompson,JSDTSignature.svg
Q128696,John Abbott,John Abbott Signature.svg
Q128702,John A. Macdonald,John A MacDonald Signature-rt.svg
Q128708,Alexander Mackenzie,Alexander Mackenzie Signature-rt.svg
Q128956,Harold Wilson,Wilson Harold signature.png
Q130036,Alain Dodier,Signature dodier.png
Q130113,Robert Hofstadter,Robert Hofstadter.svg
Q130311,George Michael,George-michael-autograph.svg
Q130805,George I of Great Britain,George I Signature.svg
Q131706,Maria Theresa of Austria,Signatur Maria Theresa.jpg
Q132082,Louis-Xavier de Ricard,Signature Louis-Xavier de Ricard.jpg
Q132440,Princess Charlotte of Wales,Princess Charlotte of Wales Signature 1.svg
Q132537,J. Robert Oppenheimer,J Robert Oppenheimer signature.svg
Q132805,Thomas Hardy,Signature of Thomas Hardy.jpg
Q133028,Richard III of England,Richard III signature 1.svg
Q141860,Nikolai Yezhov,Nikolai Yezhov Signature 1938.png
Q143817,Djordje Popovic,Djoka popovic potpis.jpg
Q144086,Galaktion Tabidze,Galaktion Tabidze signature.svg
Q144535,Herbert Spencer,HS steel portrait sig.jpg
Q150552,Franz von Papen,Von Papen Unterschrift.jpg
Q150642,Vittorio Emanuele III,Firma Vittorio Emanuele III (1927).svg
Q150651,George Carlin,George Carlin Signature.svg
Q150688,Porfirio Díaz,Porfirio Diaz signature.jpg
Q151209,Anne of Austria,"Signature of Anne of Austria, Queen mother of France in 1641.png"
Q151394,António de Oliveira Salazar,Antonio Salazar Signature.jpg
Q151494,Mehmed V,Tughra of Mehmed V.JPG
Q151580,Alexander Calderón Gonzales,Firma di Alexander Calder sul Teodelapio a Spoleto.JPG
Q152293,Aram Khachaturian,Aram Khachaturian signature.svg
Q152298,Gherman Titov,Gherman Titov Signature.svg
Q152777,Plaek Phibunsongkhram,Signature of Plek Pibulsongkram.svg
Q152788,Emil Nolde,Nolde autograph.png
Q152905,Jean-Claude Trichet,Trichet signature.svg
Q152935,George II of Greece,George II of Greece Signature.svg
Q153023,"Henry III, Holy Roman Emperor",HeinrichIII signum.png
Q153803,"John Churchill, 1st Duke of Marlborough","John Churchill, 1st Duke of Marlborough Signature.svg"
Q154346,Jozef Tiso,Jozef Tisos signature.jpg
Q154438,Franz Grillparzer,Franz Grillparzer - signature.png
Q154759,Sven Hedin,Sven Hedin.signature.png
Q154952,Willem-Alexander of the Netherlands,Signature of Willem-Alexander.png
Q155422,Grand Duchess Maria Nikolaevna of Russia,Maria Nikolaevna of Russia (signature).jpg
Q155794,Hans Bethe,Hans Bethe (signature).jpg
Q155822,Sophia of Prussia,Signature of Sophia of Prussia (Queen of the Hellenes).jpg
Q155860,Andrey Vyshinsky,Andrey Vyshinsky Signature 1940.png
Q155985,Rick Santorum,Rick Santorum signature.png
Q156048,Pedro V of Portugal,Signature Peter V of Portugal.png
Q156426,Alexej von Jawlensky,Jawlensky autograph.png
Q156806,Konstantinos Karamanlis,Konstantinos-g-karamanlis-signature-1975.svg
Q157155,Ernest Renan,Signature of Ernest Renan.svg
Q157313,Assia Djebar,Assia Djebar (signature).svg
Q157326,Miguel Delibes,Firma de Miguel Delibes.svg
Q158123,Franz Vranitzky,Signature of Franz Vranitzky.png
Q158436,Ernst Krenek,Ernst Krenek signature 1944.jpg
Q158500,Cevdet Sunay,Cevdet Sunay imza.png
Q159758,J. M. W. Turner,Turner autograph.png
Q159840,Ruud Lubbers,Ruud Lubbers sig.png
Q160252,"Frederic Leighton, 1st Baron Leighton","Leighton, Frederic - Autograph.jpg"
Q160341,Edward IV of England,Edward IV signature.svg
Q160554,Muhammad Ali Jinnah,Jinnah Sign.gif
Q160627,Alfred Russel Wallace,"Alfred Russel Wallace, signature.svg"
Q160888,Adam Johann von Krusenstern,Signature Adam Johann von Krusenstern.png
Q160902,Sigmar Gabriel,Signature Sigmar Gabriel.png
Q161590,Roman Dmowski,Roman Dmowski signature.svg
Q161872,Selim II,Tughra of Selim II.JPG
Q162302,Ernest Augustus I of Hanover,Ernest Augustus I of Hanover Signature.svg
Q162543,Mehmed VI,Tughra of Mehmed VI.JPG
Q163747,Felix Salten,Felix Salten signature.svg
Q163813,Rudolf Schuster,Signature of Rudolf Schuster.png
Q163936,"Edward Seymour, 1st Duke of Somerset",Signature Edward Seymour 1st Duke of Somerset.gif
Q164227,H. A. Boucher,Red Boucher signature.jpg
Q164281,Lucas Papademos,Accession Treaty 2011 Lucas Papademos signature.svg
Q164373,Thaksin Shinawatra,Thai-PM-thaksin signature.png
Q164518,Sirikit,Queen Sirikit Signature.svg
Q164765,Alexander Blok,Signature of Alexander Blok.svg
Q165210,Kim Young-sam,Kim Young-Sam signature.svg
Q165983,Bayezid II,Tughra of Bayezid II.JPG
Q166028,Louise of Hesse-Kassel,Louise of Hesse-Kasse signature.svg
Q166092,"Camillo Benso, Count of Cavour","Camillo Benso, conte di Cavour Signature.svg"
Q166714,H. H. Asquith,HH Asquith Signature.svg
Q167211,Alan García,Firmaalangarcia.jpg
Q167696,Nicole Scherzinger,Signature Nicole Scherzinger.gif
Q167962,Jens Jeremies,Jens Jeremies-Autogramm.jpg
Q168691,Victor Emmanuel II of Savoy,VittorioEmanueleII.signature.jpg
Q169512,Maria Amalia of Saxony,"Signature of Queen Maria Amalia of Naples in 1753, wife of King Carlo VII of Naples.jpg"
Q169906,Jacques Lacan,LacanSignature.png
Q170470,Edward V of England,Edward V signature.svg
Q171684,Rhee Syng-man,Syngman Rhee Signature.svg
Q172061,Suleiman II,Tughra of Suleiman II.JPG
Q173196,Michael Collins,Michael Collins signature.png
Q174662,Mary McAleese,Mary McAleese Signature.svg
Q174762,Murad IV,Tughra of Murad IV.svg
Q174971,Ito Hirobumi,Ito Hirobumi Kao.png
Q175736,John Crowell,John Crowell (Ohio) signature.jpg
Q175757,John H. Clifford,John H. Clifford signature.png
Q179025,Jean Anouilh,Jean Anouilh Signature.jpg
Q179493,Bertil Ohlin,Bertil Ohlin signatur.jpg
Q179858,Urho Kekkonen,KekkonenUrhoSignature.png
Q180332,Torkel Halvorsen Aschehoug,T. H. Aschehoug signature.png
Q180795,Mohammad Khatami,Mohammad Khatami signature.svg
Q181182,Hassan Nasrallah,Seyyed Hassan Nasrullah signature.svg
Q182546,Robert H. Goddard,Robert Hutchings Goddard signature.png
Q182654,Valentina Matviyenko,Signature of Valentina Matviyenko.png
Q182788,Newt Gingrich,Newt Gingrich Signature.svg
Q182804,Karen Blixen,Isak Dinesen signature.jpg
Q183085,Isabella II of Spain,FirmaIsabelII.JPG
Q183679,Tsung-Dao Lee,Tsung dao lee signature chinese.jpg
Q184440,Jorge Amado,Jorge Amado Signature.jpg
Q185107,Carlos Menem,Firma Menem.png
Q186630,Ernesto Sabato,Firma-sabato.jpg
Q187765,Henry Miller,Henry Miller signature.svg
Q188176,William S. Burroughs,William S Burroughs signature.svg
Q188214,Mary Robinson,Maryrobinsonsignature.jpg
Q188385,Gertrude Stein,Gertrude Stein- Autograph.svg
Q188492,Seth MacFarlane,Seth MacFarlane signature.svg
Q188783,Moshe Dayan,Moshe Dayan signature.svg
Q188875,Leopoldo Lugones,Firma leopoldo lugones.jpg
Q188926,Catherine Howard,Catherine Howard Signature.svg
Q188939,Emilio Aguinaldo,Aguinaldo Sig.png
Q188943,Yaroslav the Wise,Alex K Yaroslav.svg
Q188999,Austen Chamberlain,Austen Chamberlain Signature.svg
Q189186,Zelman Cowen,Zelman Cowen Signature GG.jpg
Q189366,John Brown,John Brown signature.svg
Q189950,Osip Mandelstam,Osip Mandelstam signature.jpg
Q190572,Vicente Fox,Vicente Fox Signature.svg
Q191123,Levi Eshkol,Levi Eshkol signature.svg
Q191499,Scott Joplin,Signature of Scott Joplin.svg
Q191789,Martha Washington,Martha Washingtons Signature.svg
Q192138,Ibrahim Rugova,Ibrahim Rugova Signature.svg
Q192278,Pancho Villa,Pancho Villa signature.svg
Q192279,Aleksey Nikolayevich Tolstoy,Aleksey Nikolaevich Tolstoy Signature.svg
Q192912,Stephen Fry,Stephen Fry signature.svg
Q193157,Ferdinand VI of Spain,FirmaFernandoVI.jpg
Q195013,"Nancy Astor, Viscountess Astor",Signature Nancy Astor.png
Q196287,Mihajlo Pupin,Pupin signature.png
Q198644,Paul Bourget,Envoi Paul Bourget.jpg
Q199481,Mahmud I,Tughra of Mahmud I.JPG
Q199633,Selim III,Tughra of Selim III.JPG
Q199654,Barbara McClintock,Barbara McClintock (signature).svg
Q199659,Mustafa II,Tughra of Mustafa II.JPG
Q199830,Mustafa IV,Tughra of Mustafa IV.JPG
Q200015,Vladimir Zhirinovsky,Signature of Vladimir Zhirinovsky.png
Q201315,Francisco Quevedo,Firma de Francisco de Quevedo.gif
Q201510,Juan Sebastián Elcano,Firma Elcano.svg
Q202117,Sergei Stanishev,Lisbon Treaty FA Bulgaria.png
Q202171,Juho Kusti Paasikivi,PaasikiviSignature.png
Q202420,Cesare Lombroso,Signature of Cesare Lombroso.jpg
Q205981,Alexander Friedmann,Aleksandr Fridman signature.png
Q206191,Abigail Adams,Abigail Adams signature.svg
Q206421,Konstantinos Stephanopoulos,Signature of Konstantinos Stephanopoulos.png
Q206832,Gaspard Monge,Signature de Gaspard Monge.svg
Q207380,Isambard Kingdom Brunel,Isambard Kingdom Brunel signature.svg
Q207953,Elizabeth of York,Signature Elizabeth of York.jpg
Q207955,Omar Bradley,Omar N Bradley Signature.svg
Q208100,Lamberto Dini,Amsterdam Treaty FA Italy.png
Q208230,Claude Bernard,Claude Bernard signature.svg
Q208357,Lucky Luciano,Lucky Luciano signature.svg
Q208615,"Mary, Crown Princess of Denmark","Signature of Mary, Crown Princess of Denmark.jpeg"
Q209989,Hubert Humphrey,Hubert H Humphrey Signature.svg
Q210435,J. Edgar Hoover,J Edgar Hoover Signature.svg
Q211893,Eoin Colfer,Eoin colfer signature.png
Q212388,Omar Mukhtar,Omar al-Mukhtar's Signature2.png
Q212676,Symon Petliura,Symon Petlura Signature 1920.png
Q212733,Joseph Estrada,Estrada Sig.png
Q213746,Augusto Nicolas Calderón Sandino del valle,Augusto C. Sandino Signature.svg
Q214367,Adolfo Suárez,FirmadeAdolfoSuarez.png
Q214477,Julia Child,Julia Child signature.svg
Q214481,Gustav Körner,Gustav Koerner signatur.svg
Q214622,Nikos Kazantzakis,Nikos-kazantzakis-signature.svg
Q215057,Rick Perry,Rick Perry signature.svg
Q215351,Fidel V. Ramos,Fidel V. Ramos Signature.svg
Q215538,Ferdinand Springer,SignatureFerdinandSpringer.jpg
Q215781,Karl Philipp Moritz,Karl Philipp Moritz (signature).jpg
Q215945,Jens Baggesen,Jens Baggesen signature.jpg
Q216547,Sam Houston,Sam Houston signature.svg
Q216692,Ludvig Holberg,Signature of Ludvig Holberg.jpg
Q217110,Orson Scott Card,Signature Orson Scott Card.svg
Q217115,Ramzan Kadyrov,Signature of Ramzan Kadyrov.png
Q217154,Mir-Hossein Mousavi,Mir-Hossein Mousavi signature.svg
Q217388,Anna Gavalda,Signature anna gavalda.jpg
Q217613,Stanisław Moniuszko,Moniuszko signature 1.jpg
Q218511,Antonio Villaraigosa,Antonio Villaraigosa signature.svg
Q219443,Maëster,Maester signature.png
Q220099,Arghun,Arghun stamp.jpg
Q221411,Wim Kok,Signature of Wim Kok.png
Q223419,Manuel Roxas,Roxas Sig.png
Q223545,Daniel D. Tompkins,DanTompkinsSig.jpg
Q223766,P. T. Barnum,PT Barnum Signature.svg
Q228546,Alphonse Daudet,Signature Alphonse Daudet.jpg
Q228977,Martine Aubry,Martine Aubry signature.jpg
Q229272,Ernst Ludwig Kirchner,Kirchner autograph.png
Q230935,Annie Oakley,Annie Oakley Signature.svg
Q231171,Fabiola of Belgium,1972 signature of Queen Queen Fabiola of Belgium.jpg
Q231413,Mona Sahlin,Mona Sahlin.png
Q233652,Bess Truman,Bess Truman Signature.svg
Q233686,Mamie Eisenhower,Mamie Eisenhower Signature.svg
Q233865,Blanche I of Navarre,Firma de Blanca de Navarra..jpg
Q233898,Sherwood Anderson,SAndersonSig.jpg
Q233944,Kerli,Kerli signature.svg
Q234261,Lucretia Garfield,Lucretia Garfield Signature.svg
Q234283,Ellen Axson Wilson,Ellen Wilson Signature.svg
Q234287,Grace Coolidge,Grace Cooldige Signature.svg
Q234295,Eliza McCardle Johnson,Eliza Johnson Signature.svg
Q234525,Julia Gardiner Tyler,Julia Tyler Signature.svg
Q236421,Janet Reno,Janet-Reno-Signature.png
Q236540,Rose Kennedy,Rose Kennedy Signature.svg
Q237514,Laura Ingalls Wilder,Laura Ingalls Wilder signature.svg
Q237829,"Edward Smith-Stanley, 14th Earl of Derby","Edward Smith-Stanley, 14th Earl of Derby Signature.svg"
Q237951,Douglas Hyde,Douglas Hyde Signature.svg
Q238819,Jay Chou,Signature of Jay Chou.svg
Q238877,Jenna Fischer,JennaFischer.png
Q239248,Pedro Santana Lopes,Assinatura Pedro Santana Lopes.svg
Q239522,Annie M. G. Schmidt,Annie MG Schmidt signature.svg
Q240113,Marie Casimire Louise de La Grange d'Arquien,Autograph of Marie Casimire Louise de La Grange d'Arquien.PNG
Q241299,Julia Ward Howe,Appletons' Howe Samuel Gridley - Julia Ward signature.jpg
Q243267,Juliusz Słowacki,Autograph-JuliuszSlowacki.png
Q243705,"Robert Gascoyne-Cecil, 3rd Marquess of Salisbury","Robert Cecil, 3rd Marquess of Salisbury Signature.svg"
Q244674,Benedict Cumberbatch,Cumberbatch Signature.png
Q249107,Kevin Richardson,Signature of Kevin Richardson.svg
Q249313,Camille Desmoulins,CamilleDesmoulinsSignature.jpg
Q250553,Álex Aguinaga,Firma Alex Aguinaga.svg
Q258251,Edmund Conen,Autograph Edmund Conen-2.png
Q258498,Wendy O. Williams,Wendy O. Williams signature.png
Q260378,Victoria Woodhull,Victoria Woodhull signature.svg
Q262850,Vera Panova,Vera Panova (signature).png
Q263949,Natalie of Serbia,FirmaDeLaReinaNataliaDeSerbia--memoirsofbalkand00mijaiala.jpeg
Q264766,Theresa May,Signature of Theresa May.svg
Q265467,Elizabeth the Cuman,Alzbeta Kum listina.jpg
Q266137,Satyen Kappu,Satyen Kappu Autograph.jpg
Q270207,Carrie Chapman Catt,Carrie Chapman Catt signature.jpg
Q270368,Arturo Umberto Illia,Firma de Arturo Illia.svg
Q270800,Gaston Bachelard,SignatureGastonBachelard.jpg
Q271023,Charles Curtis,Charles Curtis Signature.svg
Q271470,Oda Krohg,Oda Krohg signature.png
Q271517,Nicholas Murray Butler,Nicholas Murray Butler signature.svg
Q274424,Édouard Pignon,SignaturePignon.jpg
Q276510,Ernesto Cardenal,Ernesto-cardenal-autograph-2012-ffm-003.jpg
Q276567,Zhelyu Zhelev,Signature of Zhelyu Zhelev.png
Q280706,Peter Hardeman Burnett,Peter Burnett Signature.svg
